Id	control1	control2	control3	control4	coldshock1	coldshock2	coldshock3	coldshock4	heatshock1	heatshock2	norm.control1	norm.control2	norm.control3	norm.control4	norm.coldshock1	norm.coldshock2	norm.coldshock3	norm.coldshock4	norm.heatshock1	norm.heatshock2	baseMean	control	coldshock	heatshock	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0267519	30702	72339	17085	107988	0	1	1	0	33	10	65243	30415	27476	58361	0	1	2	0	17	10	18152.6	45374	1	14	0	-16.26	-14.842	7.82269168072991e-50	2.82281829299139e-46	0.1698	0.6881	0.2554	0.2554	TRUE	0.1287
FBgn0085753	1610	3815	1564	2962	8	3	9	8	3	3	3421	1604	2515	1601	8	3	16	8	2	3	918.18	2285	9	2	0.004	-8.069	-14.016	1.24770323869643e-44	2.25116856841803e-41	0.16	0.7106	0.2492	0.2492	TRUE	0.1397
FBgn0034936	530	3269	719	2762	181	213	110	168	1091	553	1126	1374	1156	1493	187	200	199	175	569	571	705.2	1287	190	570	0.148	-2.761	-13.956	2.88990788509587e-44	4.63477004594153e-41	0.0093	0.7177	0.034	0.034	TRUE	0.0654
FBgn0261504	5418	10090	4434	12497	1	1	3	0	0	0	11514	4242	7131	6754	1	1	5	0	0	0	2964.79	7410	2	0	0	-12.247	-13.931	4.08913418964289e-44	5.90225628933055e-41	0.2068	0.6943	0.3654	0.3654	TRUE	0.2996
FBgn0085813	73933	112728	57915	228474	0	1	0	8	5	26	157111	47397	93138	123477	0	1	0	8	3	27	42116.21	105281	2	15	0	-15.408	-13.862	1.07021014440394e-43	1.40431029312058e-40	1.3099	0.6875	0.9444	0.9444	TRUE	0.5258
FBgn0000003	4456	7559	3595	9050	1	2	6	4	0	0	9469	3178	5781	4891	1	2	11	4	0	0	2333.78	5830	4	0	0.001	-10.477	-13.845	1.35946462134188e-43	1.63520936203739e-40	0.3019	0.6962	0.4072	0.4072	TRUE	0.2318
FBgn0267520	11710	11013	3459	12010	7	2	3	1	39	81	24884	4630	5563	6491	7	2	5	1	20	84	4168.79	10392	4	52	0	-11.413	-12.859	7.61337718201743e-38	6.46420507324939e-35	0.5683	0.6921	0.6026	0.6026	TRUE	2.4879
FBgn0085819	21041	48991	12588	81060	1	0	0	9	8	105	44713	20599	20244	43808	1	0	0	9	4	108	12948.68	32341	2	56	0	-13.554	-11.048	2.25035523705342e-28	8.32862243375105e-26	1.404	0.6886	1.2266	1.2266	TRUE	0.5025
FBgn0033686	72	348	104	334	13	11	6	14	255	107	153	146	167	181	13	10	11	15	133	111	93.99	162	12	122	0.077	-3.707	-10.77	4.7487688977791e-27	1.59404023884985e-24	0	0.9179	0.0637	0.0637	TRUE	0.0494
FBgn0267514	778	3394	3339	4084	0	0	0	0	0	0	1653	1427	5370	2207	0	0	0	0	0	0	1065.72	2664	0	0	0	-13.603	-10.591	3.26681829828189e-26	1.07166489357729e-23	0.496	0.7073	0.5848	0.5848	TRUE	0.5661
FBgn0040005	321	1086	381	919	53	85	30	39	443	260	682	457	613	497	55	80	54	41	231	269	297.76	562	58	250	0.103	-3.283	-10.259	1.07869740511973e-24	3.05292516578395e-22	0.039	0.7598	0.087	0.087	TRUE	0.1597
FBgn0267511	983	5529	13441	13555	5	0	5	0	13	5	2089	2325	21616	7326	5	0	9	0	7	5	3338.11	8339	4	6	0	-11.285	-9.701	2.99591205903552e-22	7.08901551805225e-20	1.284	0.6934	1.1231	1.1231	TRUE	0.3276
FBgn0038953	307	1518	343	1143	161	131	68	155	704	310	652	638	552	618	166	123	123	162	367	320	372.19	615	144	344	0.234	-2.094	-9.551	1.27871457850935e-21	2.88390097284436e-19	0.0071	0.7453	0.0411	0.0411	TRUE	0.0782
FBgn0003256	366	1230	370	710	64	62	37	83	665	330	778	517	595	384	66	58	67	87	347	341	323.95	568	70	344	0.123	-3.027	-9.318	1.18064450312418e-20	2.33444147371157e-18	0.0468	0.7539	0.0918	0.0918	TRUE	0.0719
FBgn0037530	1484	7103	1733	5878	714	959	455	957	3649	1441	3154	2986	2787	3177	738	902	825	998	1903	1489	1895.81	3026	866	1696	0.286	-1.805	-9.181	4.28928029586549e-20	8.14624628822665e-18	0.0118	0.6984	0.0363	0.0363	TRUE	0.0843
FBgn0038388	398	1944	621	1669	88	167	90	93	503	355	846	817	999	902	91	157	163	97	262	367	470.11	891	127	314	0.142	-2.816	-9.073	1.15612603268142e-19	2.11234470325615e-17	0.0407	0.7331	0.0871	0.0871	TRUE	0.2491
FBgn0032172	367	2011	509	1570	296	324	165	252	916	382	780	846	819	848	306	305	299	263	478	395	533.74	823	293	436	0.356	-1.492	-8.742	2.28822177828503e-18	3.51363756891129e-16	0.0032	0.7276	0.0252	0.0252	TRUE	0.0374
FBgn0013686	54848	54261	54902	101833	2858	3482	1505	2948	67845	77950	116555	22814	88292	55035	2953	3275	2728	3074	35383	80542	41065.17	70674	3008	57962	0.043	-4.554	-8.511	1.72012913710534e-17	2.25712217863441e-15	0.1872	0.6875	0.2749	0.2749	TRUE	0.0538
FBgn0038569	670	3409	974	3170	322	405	235	394	1338	429	1424	1433	1566	1713	333	381	426	411	698	443	882.82	1534	388	570	0.252	-1.986	-8.343	7.24902316681313e-17	8.94294020425477e-15	0.02	0.7115	0.0525	0.0525	TRUE	0.0697
FBgn0027786	550	2952	826	2833	220	154	71	179	790	881	1169	1241	1328	1531	227	145	129	187	412	910	727.92	1317	172	661	0.131	-2.936	-8.147	3.71866825497527e-16	4.16087268157466e-14	0.0709	0.7168	0.1208	0.1208	TRUE	0.3341
FBgn0033005	700	2060	559	1547	196	208	106	195	1593	1055	1488	866	899	836	203	196	192	203	831	1090	680.32	1022	198	960	0.195	-2.362	-8.117	4.77556030824668e-16	5.22200284009338e-14	0.0415	0.7188	0.0778	0.0778	TRUE	0.7241
FBgn0040256	273	331	1737	1057	0	1	0	4	78	28	580	139	2793	571	0	1	0	4	41	29	415.87	1021	1	35	0.001	-9.556	-7.997	1.2745104740698e-15	1.32347368221033e-13	1.0052	0.7391	0.9422	0.9422	TRUE	0.4362
FBgn0037613	70	367	98	410	26	18	14	26	247	86	149	154	158	222	27	17	25	27	129	89	99.62	171	24	109	0.14	-2.838	-7.947	1.90732912302183e-15	1.96645632583551e-13	0.0348	0.9048	0.0946	0.0946	TRUE	0.3152
FBgn0085771	5203	18835	1259	27529	11	0	0	0	0	0	11057	7919	2025	14878	11	0	0	0	0	0	3588.98	8970	3	0	0	-11.59	-7.851	4.12937465981435e-15	4.08242423560002e-13	3.1014	0.693	1.8896	1.8896	TRUE	0.4951
FBgn0040001	2517	10859	7908	16146	185	378	156	675	2024	2113	5349	4566	12718	8726	191	356	283	704	1056	2183	3613.01	7840	384	1620	0.049	-4.354	-7.791	6.65310694024119e-15	6.35966526989678e-13	0.2757	0.6929	0.2984	0.2984	TRUE	0.1617
FBgn0039873	243	1489	851	2211	16	1	0	14	267	212	516	626	1369	1195	17	1	0	15	139	219	409.63	926	8	179	0.009	-6.819	-7.745	9.55908108100045e-15	8.95946599501042e-13	0.6486	0.7399	0.6717	0.6717	TRUE	0.1107
FBgn0046696	125	365	138	435	0	0	2	1	10	21	266	153	222	235	0	0	4	1	5	22	90.77	219	1	14	0.004	-7.918	-7.706	1.29899732046609e-14	1.17922813356022e-12	0.2118	0.9261	0.3801	0.3801	TRUE	0.3532
FBgn0032775	466	2720	611	2687	357	274	164	240	1365	650	990	1144	983	1452	369	258	297	250	712	672	712.63	1142	294	692	0.257	-1.962	-7.602	2.9191863962895e-14	2.55366887539652e-12	0.0279	0.7174	0.0615	0.0615	TRUE	0.2704
FBgn0263470	60	185	59	150	0	0	0	0	3	4	128	78	95	81	0	0	0	0	2	4	38.69	96	0	3	0.002	-8.791	-7.594	3.09006540961875e-14	2.65488119776411e-12	0	1.2479	0.2814	0.2814	TRUE	0.1831
FBgn0050109	153	846	227	929	67	37	16	64	205	112	325	356	365	502	69	35	29	67	107	116	197.04	387	50	112	0.13	-2.943	-7.572	3.66511950468007e-14	3.09370379710831e-12	0.0655	0.7971	0.1319	0.1319	TRUE	0.3548
FBgn0013672	1646	2508	4156	4428	151	194	59	182	3803	4065	3498	1055	6684	2393	156	182	107	190	1983	4200	2044.78	3408	159	3092	0.047	-4.421	-7.472	7.87171088874889e-14	6.52990086024146e-12	0.2697	0.6976	0.3324	0.3324	TRUE	0.1588
FBgn0267515	101	1081	37	1939	0	0	0	0	1	0	215	455	60	1048	0	0	0	0	1	0	177.71	444	0	0	0	-11.019	-7.398	1.38530970908189e-13	1.09865716158726e-11	1.3297	0.8091	1.1308	1.1308	TRUE	0.1033
FBgn0261403	914	2533	934	1803	267	339	131	220	2084	1199	1942	1065	1502	974	276	319	237	229	1087	1239	887.11	1371	265	1163	0.194	-2.365	-7.388	1.48501389369842e-13	1.1712945651171e-11	0.0538	0.7114	0.0958	0.0958	TRUE	0.1513
FBgn0037811	77	398	68	174	0	1	0	0	0	0	164	167	109	94	0	1	0	0	0	0	53.53	134	0	0	0.003	-8.563	-7.341	2.12707624264168e-13	1.641829865577e-11	0	1.0924	0.3031	0.3031	TRUE	0.1285
FBgn0264607	745	2887	1166	3319	250	246	244	225	1090	761	1583	1214	1875	1794	258	231	442	235	568	786	898.72	1616	292	677	0.18	-2.475	-7.337	2.18809998216931e-13	1.67994867779956e-11	0.0617	0.7111	0.1069	0.1069	TRUE	0.6726
FBgn0267508	451	592	65	1202	0	0	0	0	12	0	958	249	105	650	0	0	0	0	6	0	196.77	490	0	3	0	-11.161	-7.299	2.89666585296254e-13	2.17762890216986e-11	1.6187	0.7972	1.2454	1.2454	TRUE	0.0353
FBgn0250820	459	2432	516	1800	278	215	75	209	1052	688	975	1023	830	973	287	202	136	218	549	711	590.34	950	211	630	0.223	-2.167	-7.28	3.34183589220163e-13	2.47364406502761e-11	0.0379	0.7237	0.0817	0.0817	TRUE	0.4286
FBgn0004654	1634	7264	2025	5132	780	1083	329	843	3046	2191	3472	3054	3257	2774	806	1019	596	879	1589	2264	1970.91	3139	825	1926	0.263	-1.926	-7.268	3.65143138944184e-13	2.67536856219308e-11	0.0311	0.698	0.0666	0.0666	TRUE	0.2665
FBgn0037199	423	1649	306	918	89	68	47	139	525	237	899	693	492	496	92	64	85	145	274	245	348.52	645	96	260	0.15	-2.738	-7.176	7.1657484392458e-13	5.0701182829448e-11	0.0801	0.7492	0.1328	0.1328	TRUE	0.2318
FBgn0029723	91	632	244	713	62	63	31	46	335	184	193	266	392	385	64	59	56	48	175	190	182.91	309	57	182	0.184	-2.445	-7.168	7.58976110410043e-13	5.31799086294105e-11	0.049	0.8056	0.0995	0.0995	TRUE	0.0886
FBgn0267976	893	3476	1287	3269	436	576	186	565	2387	1127	1898	1462	2070	1767	451	542	337	589	1245	1164	1152.35	1799	480	1204	0.267	-1.904	-7.126	1.03107856209537e-12	7.05335922525334e-11	0.0303	0.7058	0.067	0.067	TRUE	0.2818
FBgn0065064	329	307	60	265	0	0	0	0	4	0	699	129	96	143	0	0	0	0	2	0	107	267	0	1	0.001	-10.281	-7.014	2.31624954391994e-12	1.52660940260002e-10	1.1784	0.8898	1.0625	1.0625	TRUE	2.9759
FBgn0032988	694	2128	338	777	86	93	31	72	1090	312	1475	895	544	420	89	87	56	75	568	322	453.14	834	77	445	0.093	-3.432	-6.974	3.08843332549753e-12	1.99010922411747e-10	0.1675	0.7348	0.2242	0.2242	TRUE	0.1605
FBgn0266414	40	183	192	512	1	2	0	5	6	1	85	77	309	277	1	2	0	5	3	1	75.97	187	2	2	0.012	-6.431	-6.954	3.5440893252805e-12	2.25354120357263e-10	0.449	0.9726	0.5502	0.5502	TRUE	0.0868
FBgn0031389	45	296	59	124	6	5	0	1	96	103	96	124	95	67	6	5	0	1	50	106	55.04	96	3	78	0.034	-4.883	-6.951	3.61922101889446e-12	2.29122088538257e-10	0.1293	1.0813	0.2892	0.2892	TRUE	0.2525
FBgn0029942	133	702	240	608	35	21	35	42	201	192	283	295	386	329	36	20	63	44	105	198	175.87	323	41	152	0.124	-3.007	-6.89	5.5668255205804e-12	3.41921530059819e-10	0.0974	0.8104	0.1664	0.1664	TRUE	0.6382
FBgn0033047	35	198	180	428	2	1	0	0	36	54	74	83	289	231	2	1	0	0	19	56	75.6	169	1	38	0.005	-7.675	-6.847	7.5400265100607e-12	4.534697610259e-10	0.4241	0.974	0.5254	0.5254	TRUE	0.1126
FBgn0032986	330	1387	544	1742	210	246	88	155	937	623	701	583	875	941	217	231	159	162	489	644	500.26	775	192	566	0.249	-2.007	-6.843	7.77494483303225e-12	4.6565789925306e-10	0.0388	0.7303	0.0788	0.0788	TRUE	0.0813
FBgn0033762	414	2109	470	1342	160	280	77	205	719	522	880	887	756	725	165	263	140	214	375	539	494.4	812	196	457	0.242	-2.049	-6.795	1.08679093972555e-11	6.40275119346878e-10	0.0431	0.7308	0.0836	0.0836	TRUE	0.3975
FBgn0260874	45	328	100	289	1	0	0	0	28	1	96	138	161	156	1	0	0	0	15	1	56.72	138	0	8	0.003	-8.608	-6.72	1.82070239816608e-11	1.05542242631041e-09	0.361	1.0696	0.5726	0.5726	TRUE	0.1841
FBgn0031459	416	2123	392	1109	94	125	37	153	416	454	884	893	630	599	97	118	67	160	217	469	413.38	752	110	343	0.147	-2.762	-6.652	2.90065530371216e-11	1.63547104116333e-09	0.1039	0.7394	0.1595	0.1595	TRUE	0.1499
FBgn0038658	368	1769	1452	3303	87	118	20	153	698	331	782	744	2335	1785	90	111	36	160	364	342	674.87	1412	99	353	0.071	-3.826	-6.642	3.0930885002157e-11	1.7371844129227e-09	0.2589	0.7191	0.3123	0.3123	TRUE	0.0572
FBgn0030743	178	948	427	913	88	106	22	91	503	262	378	399	687	493	91	100	40	95	262	271	281.54	489	82	266	0.168	-2.576	-6.627	3.42235062678695e-11	1.90726675471208e-09	0.0767	0.764	0.1367	0.1367	TRUE	0.3656
FBgn0038524	289	1316	229	673	123	140	64	134	1299	610	614	553	368	364	127	132	116	140	677	630	372.17	475	129	654	0.272	-1.88	-6.603	4.02722128827095e-11	2.22716138218019e-09	0.0328	0.7453	0.072	0.072	TRUE	0.1007
FBgn0086659	130	161	73	104	0	0	0	0	0	0	276	68	117	56	0	0	0	0	0	0	51.76	129	0	0	0.002	-9.234	-6.554	5.60760048848072e-11	3.06591308525495e-09	0.7395	1.1063	0.9028	0.9028	TRUE	0.285
FBgn0028670	3025	16886	3109	9844	1685	1736	973	2009	7609	6294	6428	7100	5000	5320	1741	1633	1764	2095	3968	6503	4155.2	5962	1808	5236	0.303	-1.721	-6.5	8.0163759194922e-11	4.33364681730151e-09	0.0329	0.6922	0.067	0.067	TRUE	0.094
FBgn0065047	122	201	34	172	3	0	0	1	8	3	259	85	55	93	3	0	0	1	4	3	50.28	123	1	4	0.009	-6.785	-6.493	8.43999700140032e-11	4.54563122082882e-09	0.3814	1.1186	0.526	0.526	TRUE	0.4212
FBgn0013678	3648	4061	10143	8138	209	287	278	343	7049	8704	7752	1707	16312	4398	216	270	504	358	3676	8993	4418.67	7542	337	6334	0.045	-4.486	-6.492	8.49316441933522e-11	4.55726153266486e-09	0.4118	0.6918	0.4569	0.4569	TRUE	0.1921
FBgn0040384	779	3421	955	2219	378	273	238	410	1553	1256	1655	1438	1536	1199	391	257	431	428	810	1298	944.28	1457	377	1054	0.258	-1.953	-6.491	8.52996941904298e-11	4.56005846646172e-09	0.0451	0.7099	0.085	0.085	TRUE	0.3557
FBgn0030039	147	772	230	1063	49	108	29	76	278	145	312	325	370	574	51	102	53	79	145	150	216.02	395	71	148	0.18	-2.472	-6.489	8.65518226344783e-11	4.59297429377228e-09	0.0738	0.7874	0.1296	0.1296	TRUE	0.7417
FBgn0034490	596	4232	542	2688	196	343	68	167	843	655	1267	1779	872	1453	203	323	123	174	440	677	730.92	1343	206	558	0.153	-2.704	-6.486	8.83531773843962e-11	4.6713910709391e-09	0.1159	0.7166	0.1637	0.1637	TRUE	0.1473
FBgn0019932	210	633	406	722	42	91	44	58	382	291	446	266	653	390	43	86	80	60	199	301	252.47	439	67	250	0.153	-2.705	-6.478	9.26395979058666e-11	4.8623998406301e-09	0.1014	0.7729	0.1573	0.1573	TRUE	0.1013
FBgn0065098	918	1698	561	833	5	0	11	0	8	2	1951	714	902	450	5	0	20	0	4	2	404.85	1004	6	3	0.006	-7.4	-6.478	9.31037295741973e-11	4.8690551908477e-09	1.3194	0.7406	1.153	1.153	TRUE	0.6732
FBgn0053180	378	1765	868	2611	219	197	151	213	1064	375	803	742	1396	1411	226	185	274	222	555	387	620.21	1088	227	471	0.208	-2.265	-6.476	9.41299839173035e-11	4.90495374679552e-09	0.0646	0.7219	0.1143	0.1143	TRUE	0.034
FBgn0000473	1005	1463	3490	3497	52	77	46	132	278	761	2136	615	5613	1890	54	72	83	138	145	786	1153.17	2564	87	466	0.034	-4.884	-6.464	1.0180930352734e-10	5.24826959683438e-09	0.5005	0.7058	0.5413	0.5413	TRUE	0.1523
FBgn0011230	5443	21551	7757	19983	3627	4533	2440	3394	10940	3892	11567	9061	12475	10800	3748	4264	4422	3539	5705	4021	6960.22	10976	3993	4863	0.364	-1.459	-6.441	1.18856778788627e-10	6.08361257104625e-09	0.0205	0.6901	0.0491	0.0491	TRUE	0.1127
FBgn0001234	1040	3065	3232	6370	291	261	213	330	4869	1163	2210	1289	5198	3443	301	245	386	344	2539	1202	1715.63	3035	319	1870	0.105	-3.25	-6.43	1.27835905414406e-10	6.47432792544396e-09	0.1826	0.6996	0.2435	0.2435	TRUE	0.0868
FBgn0020640	0	0	2	10	0	0	0	0	0	2110	0	0	3	5	0	0	0	0	0	2180	218.88	2	0	1090	0	-18.065	-6.43	1.2753943131835e-10	6.47432792544396e-09	10	0.7861	6.3244	6.3244	TRUE	1.2491
FBgn0013684	834	1015	1433	1819	58	82	23	102	1113	2287	1772	427	2305	983	60	77	42	106	580	2363	871.53	1372	71	1472	0.052	-4.262	-6.421	1.35227584086171e-10	6.82473758286639e-09	0.372	0.7118	0.4144	0.4144	TRUE	0.0567
FBgn0037356	243	1281	285	1033	85	172	84	135	420	319	516	539	458	558	88	162	152	141	219	330	316.29	518	136	274	0.261	-1.936	-6.417	1.39327585334613e-10	6.98282766222156e-09	0.0371	0.7556	0.0819	0.0819	TRUE	0.3932
FBgn0029737	612	4435	976	3846	527	637	344	412	1411	694	1301	1865	1570	2079	545	599	623	430	736	717	1046.32	1704	549	726	0.322	-1.636	-6.406	1.49600817854744e-10	7.47175849451689e-09	0.0259	0.7077	0.0612	0.0612	TRUE	0.0634
FBgn0261109	212	1318	137	526	62	47	23	63	305	88	451	554	220	284	64	44	42	66	159	91	197.49	377	54	125	0.143	-2.803	-6.376	1.81325891852187e-10	8.96321206504954e-09	0.1144	0.7968	0.1731	0.1731	TRUE	0.0488
FBgn0040056	369	1204	379	1092	171	177	116	153	1351	426	784	506	610	590	177	166	210	160	705	440	434.78	622	178	572	0.286	-1.805	-6.358	2.04972031979652e-10	1.0084720324009e-08	0.0345	0.7369	0.0731	0.0731	TRUE	0.2207
FBgn0052230	805	1324	1787	2244	122	115	50	182	1452	1582	1711	557	2874	1213	126	108	91	190	757	1635	926.04	1589	129	1196	0.081	-3.623	-6.357	2.05411374203868e-10	1.0084720324009e-08	0.2444	0.7104	0.3071	0.3071	TRUE	0.1016
FBgn0013675	3444	4807	7391	9945	457	610	263	582	7471	10240	7319	2021	11886	5375	472	574	477	607	3896	10581	4320.7	6650	532	7238	0.08	-3.642	-6.349	2.16908313955744e-10	1.05772114987744e-08	0.2312	0.692	0.3151	0.3151	TRUE	0.0938
FBgn0037536	713	4299	1179	4138	432	482	206	671	2028	1362	1515	1808	1896	2236	446	453	373	700	1058	1407	1189.28	1864	493	1232	0.265	-1.917	-6.346	2.21184400712993e-10	1.07494129289271e-08	0.0506	0.7052	0.0862	0.0862	TRUE	0.3366
FBgn0260987	552	1469	365	755	100	152	72	102	751	407	1173	618	587	408	103	143	130	106	392	421	408.11	696	120	406	0.174	-2.525	-6.345	2.22856162636141e-10	1.07943149378861e-08	0.0956	0.7401	0.1464	0.1464	TRUE	0.3248
FBgn0037298	964	4230	2325	5803	442	645	158	546	2226	1408	2049	1779	3739	3136	457	607	286	569	1161	1455	1523.71	2676	480	1308	0.18	-2.478	-6.343	2.25080350244454e-10	1.08655845332055e-08	0.0912	0.7012	0.1451	0.1451	TRUE	0.0616
FBgn0031417	251	1686	593	1421	153	171	49	197	501	191	533	709	954	768	158	161	89	205	261	197	403.57	741	153	229	0.208	-2.268	-6.324	2.55495478790005e-10	1.22113302677316e-08	0.0655	0.7407	0.1189	0.1189	TRUE	0.099
FBgn0024811	415	1410	452	909	111	133	25	112	580	531	882	593	727	491	115	125	45	117	302	549	394.59	673	100	426	0.15	-2.734	-6.318	2.65094458545393e-10	1.25867546534349e-08	0.1143	0.7419	0.1731	0.1731	TRUE	0.2016
FBgn0015247	562	3546	1148	4291	218	118	224	196	887	444	1194	1491	1846	2319	225	111	406	204	463	459	871.84	1712	236	461	0.138	-2.86	-6.305	2.88413460359989e-10	1.35601299245475e-08	0.1473	0.7118	0.1949	0.1949	TRUE	0.2353
FBgn0039259	85	425	85	244	32	46	26	43	204	138	181	179	137	132	33	43	47	45	106	143	104.52	157	42	124	0.267	-1.904	-6.265	3.73293981379423e-10	1.72696324590724e-08	0.0207	0.8946	0.0711	0.0711	TRUE	0.0714
FBgn0032881	133	738	219	564	82	46	32	50	265	291	283	310	352	305	85	43	58	52	138	301	192.69	312	60	220	0.19	-2.392	-6.252	4.0569876748174e-10	1.85351308890696e-08	0.0733	0.7996	0.1288	0.1288	TRUE	0.4777
FBgn0032224	253	1035	312	551	57	67	13	92	488	337	538	435	502	298	59	63	24	96	255	348	261.65	443	60	302	0.138	-2.861	-6.244	4.26316566875765e-10	1.92898223394508e-08	0.1227	0.7699	0.1906	0.1906	TRUE	0.5361
FBgn0024889	1002	4208	1255	3770	597	420	195	653	2344	846	2129	1769	2018	2037	617	395	353	681	1222	874	1209.72	1988	512	1048	0.258	-1.957	-6.242	4.3322310155329e-10	1.95410695244381e-08	0.0515	0.7049	0.093	0.093	TRUE	0.3848
FBgn0034267	18	77	23	86	0	0	0	0	17	23	38	32	37	46	0	0	0	0	9	24	18.67	38	0	16	0.006	-7.492	-6.215	5.12407863930433e-10	2.28274540369502e-08	0.093	1.8493	0.3813	0.3813	TRUE	0.1241
FBgn0033028	847	3109	832	2113	189	329	139	375	1194	310	1800	1307	1338	1142	195	309	252	391	623	320	767.78	1397	287	472	0.206	-2.282	-6.194	5.84919326856416e-10	2.58979311774402e-08	0.0802	0.7152	0.1278	0.1278	TRUE	0.3606
FBgn0039902	401	1366	494	1226	201	125	98	124	584	556	852	574	794	663	208	118	178	129	305	574	439.48	721	158	440	0.219	-2.19	-6.195	5.83308477786637e-10	2.58979311774402e-08	0.0653	0.7363	0.1154	0.1154	TRUE	0.1521
FBgn0058191	714	1941	440	1023	127	139	106	160	1003	728	1517	816	708	553	131	131	192	167	523	752	549.01	898	155	638	0.173	-2.534	-6.182	6.33134693024166e-10	2.79469913122655e-08	0.1059	0.7265	0.1569	0.1569	TRUE	0.485
FBgn0051373	145	1053	410	1152	45	62	5	18	220	291	308	443	659	623	47	58	9	19	115	301	258.09	508	33	208	0.066	-3.922	-6.169	6.8514413310049e-10	3.00588766479406e-08	0.3073	0.771	0.3693	0.3693	TRUE	0.231
FBgn0030668	306	1783	803	2623	217	295	105	193	1255	665	650	750	1291	1418	224	277	190	201	655	687	634.38	1027	223	671	0.218	-2.201	-6.148	7.86187044204602e-10	3.40775489370848e-08	0.0693	0.7212	0.1199	0.1199	TRUE	0.0443
FBgn0021906	1334	5846	2969	8502	849	721	305	807	3434	3148	2835	2458	4775	4595	877	678	553	841	1791	3253	2265.57	3666	737	2522	0.201	-2.313	-6.131	8.76019501885042e-10	3.77446731051006e-08	0.0859	0.6965	0.1358	0.1358	TRUE	0.0469
FBgn0260750	209	1111	194	627	70	117	28	99	543	399	444	467	312	339	72	110	51	103	283	412	259.39	390	84	348	0.217	-2.205	-6.106	1.01992310401958e-09	4.32987355394666e-08	0.0635	0.7706	0.1168	0.1168	TRUE	0.1615
FBgn0083987	65	127	21	101	0	0	0	0	4	0	138	53	34	55	0	0	0	0	2	0	28.2	70	0	1	0.003	-8.346	-6.092	1.11373537184804e-09	4.70048431498673e-08	0.4477	1.4567	0.7949	0.7949	TRUE	0.2939
FBgn0052024	18	51	85	131	0	0	0	0	2	1	38	21	137	71	0	0	0	0	1	1	26.93	67	0	1	0.003	-8.281	-6.091	1.1238979446339e-09	4.71579736419934e-08	0	1.493	0.7677	0.7677	TRUE	0.0934
FBgn0039135	332	1295	371	856	119	104	106	70	303	179	706	544	597	463	123	98	192	73	158	185	313.81	578	122	172	0.209	-2.257	-6.06	1.36452014696731e-09	5.61124894624676e-08	0.0728	0.7561	0.1273	0.1273	TRUE	0.3818
FBgn0024315	799	4370	1827	5858	535	552	372	564	2025	1711	1698	1837	2938	3166	553	519	674	588	1056	1768	1479.77	2410	584	1412	0.242	-2.047	-6.04	1.5443370548386e-09	6.27914395761702e-08	0.0638	0.7016	0.1091	0.1091	TRUE	0.0443
FBgn0032217	800	2416	644	1311	171	263	125	299	1622	697	1700	1016	1036	709	177	247	227	312	846	720	698.86	1115	241	783	0.216	-2.21	-6.023	1.71199198742402e-09	6.8832569210246e-08	0.0819	0.718	0.1263	0.1263	TRUE	0.2114
FBgn0036262	1577	4484	6234	7263	176	289	71	386	1126	3121	3351	1885	10025	3925	182	272	129	402	587	3225	2398.41	4796	246	1906	0.051	-4.283	-5.997	2.01534691036373e-09	7.92629899296733e-08	0.4756	0.696	0.4876	0.4876	TRUE	0.3451
FBgn0086687	7545	25892	25626	28689	2472	3360	970	2483	10225	10360	16034	10886	41211	15505	2554	3160	1758	2589	5333	10705	10973.51	20909	2515	8019	0.12	-3.055	-5.954	2.62093995702778e-09	1.01151463475238e-07	0.2391	0.6889	0.2527	0.2527	TRUE	0.7564
FBgn0033216	31	108	101	230	1	5	0	0	89	16	66	45	162	124	1	5	0	0	46	17	46.67	99	2	32	0.016	-5.97	-5.949	2.69228458305426e-09	1.03352222531397e-07	0.4388	1.152	0.5965	0.5965	TRUE	0.3469
FBgn0019957	817	5616	1496	5727	630	415	293	485	2093	2361	1736	2361	2406	3095	651	390	531	506	1092	2440	1520.76	2400	520	1766	0.216	-2.208	-5.937	2.90980964651363e-09	1.09948147742874e-07	0.0812	0.7012	0.1315	0.1315	TRUE	0.074
FBgn0021944	319	1902	399	1459	265	347	188	302	1153	731	678	800	642	789	274	326	341	315	601	755	552.03	727	314	678	0.43	-1.216	-5.934	2.96253639432423e-09	1.11357422697073e-07	0.011	0.7263	0.0377	0.0377	TRUE	0.0562
FBgn0051345	11	73	75	243	0	0	0	0	12	31	23	31	121	131	0	0	0	0	6	32	34.43	76	0	19	0.003	-8.483	-5.93	3.03232872385552e-09	1.13390240414846e-07	0.8411	1.3173	0.9588	0.9588	TRUE	0.0207
FBgn0030246	765	4570	786	2969	518	633	261	678	1830	779	1626	1921	1264	1605	535	595	473	707	954	805	1048.57	1604	578	880	0.36	-1.473	-5.921	3.19063695438841e-09	1.19001689404761e-07	0.0252	0.7076	0.058	0.058	TRUE	0.0921
FBgn0010051	1286	5886	1591	4799	1099	1016	788	1081	2768	1521	2733	2475	2559	2594	1136	956	1428	1127	1444	1572	1802.17	2590	1162	1508	0.448	-1.158	-5.918	3.25533710485889e-09	1.20790580389546e-07	0.0126	0.699	0.036	0.036	TRUE	0.1856
